ensembl_gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	hgnc_symbol	description	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id	TPM_JL	TPM_Control_1	TPM_Control_2	TPM_Control_3
ENSG00000183840	-1.65631580922013	0.252047606901974	-2.08645703121889	0.102368668601019	0.416509003205996	-4.17544796135152	GPR39	G protein-coupled receptor 39 [Source:HGNC Symbol;Acc:HGNC:4496]	2	132416805	132646582	protein_coding	2863	0.41370672086798	0.920312358143794	1.07939995833155	1.17053529264267
ENSG00000183850	-0.49350190115276	-1.39099118759292	-0.465976148430482	0.664521093088655	0.854151954433421	-5.49495633971545	ZNF730	zinc finger protein 730 [Source:HGNC Symbol;Acc:HGNC:32470]	19	23075210	23147221	protein_coding	100129543	0.423061773917629	0.608481879318048	0.457002699755494	0.700108526128831
ENSG00000183853	0.386988421388475	7.71773065609679	1.91293498248637	0.125354395689702	0.449492540192781	-5.39551916313739	KIRREL1	kirre like nephrin family adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:15734]	1	157993273	158100262	protein_coding	55243	5.83809660836377	5.6879214840857	5.47306450673327	5.37707025456077
ENSG00000183856	-3.003678005964	4.35081261403579	-1.38425525192821	0.23806356383329	0.568085095308818	-5.54071671857857	IQGAP3	IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:20669]	1	156525405	156572604	protein_coding	128239	1.20102591940309	4.69512214421826	1.92224542990198	3.91638453831752
ENSG00000183864	0.4231658165935	5.90280160984176	1.70845538832216	0.159761690317177	0.491503368811565	-5.77831722043996	TOB2	transducer of ERBB2, 2 [Source:HGNC Symbol;Acc:HGNC:11980]	22	41433489	41446801	protein_coding	10766	4.93284497014145	5.03760897616154	4.20136050729012	4.69154544290911
ENSG00000183873	-0.399023523286857	-4.09088667900109	-0.149792123316369	0.887891519038973	0.958659081261959	-5.19704954506556	SCN5A	sodium voltage-gated channel alpha subunit 5 [Source:HGNC Symbol;Acc:HGNC:10593]	3	38548057	38649743	protein_coding	6331	0.0200092771402936	0.274691050758604	0	0.187599275014377
ENSG00000183876	-0.456174660356604	2.16526114971922	-0.802787226734162	0.46533484433845	0.741248999252883	-5.98224588842217	ARSI	arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521]	5	150296343	150339307	protein_coding	340075	1.56326748791254	2.42813059632183	1.44895908054344	1.94645988496374
ENSG00000183878	0.00180697433823962	3.49011661122227	0.00738508936421966	0.994447268307354	0.998802422270457	-6.7535609403721	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked [Source:HGNC Symbol;Acc:HGNC:12638]	Y	13234577	13480673	protein_coding	7404	2.10357451424954	2.17047600571282	1.87363801738453	2.1968908972609
ENSG00000183889	-0.101355303940952	6.40730284637456	-0.41536011234925	0.698352021769297	0.870161154765034	-7.02984481491769	NPIPA6	nuclear pore complex interacting protein family, member A6 [Source:HGNC Symbol;Acc:HGNC:27893]	16	16317444	16350608	protein_coding	131675794	6.6730228334336	6.91274347897337	7.14388288415619	7.05847120248328
ENSG00000183891	0.220360655590212	1.27414953040724	0.444298872925544	0.678900210677926	0.860661623821566	-6.09044638980151	TTC32	tetratricopeptide repeat domain 32 [Source:HGNC Symbol;Acc:HGNC:32954]	2	19896631	19902001	protein_coding	130502	3.02415174510961	2.86929263320948	3.06786067935635	2.90291231810949
ENSG00000183918	2.10620438601913	-3.66209994192866	0.856890936754468	0.438103587801148	0.724336003850646	-5.04537942442147	SH2D1A	SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820]	X	124227868	124373197	protein_coding	4068	0.174995649017536	0	0.728794735001901	0.0430854825163253
ENSG00000183929	-0.173368175858798	-2.05915648270935	-0.172647980794599	0.870980596079557	0.951313190633447	-5.48747392609314	DUSP5P1	dual specificity phosphatase 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32020]	1	228650241	228651379	processed_pseudogene	NA	0.468267375207862	0.682666777362123	0.364941042808171	0.549649458276999
ENSG00000183935	-0.369281264122236	3.54068490008896	-0.791012603598462	0.471472175900317	0.744254138650981	-6.33792683835014	HTR7P1	5-hydroxytryptamine receptor 7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30411]	12	13001499	13002834	transcribed_processed_pseudogene	NA	2.13663666268978	2.88641630895986	2.53933850077053	2.12877278976503
ENSG00000183943	0.40943319875431	3.10084254185624	0.967944776990828	0.385763406155957	0.689151117169152	-6.20366507955806	PRKX	protein kinase cAMP-dependent X-linked catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9441]	X	3604340	3713649	protein_coding	5613	2.571595026622	2.11904270130101	1.97820551613664	2.6113638609007
ENSG00000183955	-0.681628751965033	6.09996129959986	-2.88269032660561	0.0426812928542111	0.294108968068184	-4.32588655246136	KMT5A	lysine methyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:29489]	12	123384132	123409353	protein_coding	387893	5.33319500263032	6.33142605064113	5.63185789075144	6.15283672352211
ENSG00000183963	-0.777679394603505	6.29841377092293	-3.17172130198112	0.0318611190072362	0.26280651780115	-3.99540859171327	SMTN	smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]	22	31064105	31104757	protein_coding	6525	5.03694297663149	6.02039256609874	5.53870582683465	5.77678776349776
ENSG00000183971	-2.1944006049288	-1.79232449244486	-0.67134584062259	0.538113392771974	0.786609301252123	-5.08943475490701	NPW	neuropeptide W [Source:HGNC Symbol;Acc:HGNC:30509]	16	2009926	2020755	protein_coding	283869	0.266630646262788	2.59694253468999	2.05790077326323	0.262963471583802
ENSG00000183978	0.275811478650907	4.2053127447598	1.22774970509013	0.284256992723024	0.609823005600659	-6.1773358652551	COA3	cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]	17	42795147	42798704	protein_coding	28958	6.02421410200891	5.85198937064405	5.64311557976164	5.88522262797689
ENSG00000183979	0.376868615801104	-0.622677712156875	0.354501604492948	0.740156513014296	0.891154133496879	-5.73568901631065	NPB	neuropeptide B [Source:HGNC Symbol;Acc:HGNC:30099]	17	81900745	81902905	protein_coding	256933	1.15606325015925	2.26978183659257	2.22219372793761	0.746567311916057
ENSG00000184005	5.09009260311969	-3.8089477922015	4.10757296309016	0.0135347584556048	0.193682421517999	-2.60421399008744	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:19343]	1	76074746	76634603	protein_coding	256435	0.337273793653474	0.0290824905638829	0	0.0125515112294847
ENSG00000184007	-0.2302491138558	7.90301842534603	-1.07546748865258	0.340374286167278	0.655631501478518	-6.3907034294197	PTP4A2	protein tyrosine phosphatase 4A2 [Source:HGNC Symbol;Acc:HGNC:9635]	1	31906421	31944856	protein_coding	8073	7.40382675209237	7.98971317180643	7.65138368098705	7.8827069850105
ENSG00000184009	-0.941828454401643	11.9773033422206	-2.67311724697172	0.0532157649414085	0.319667084592619	-4.14227565213341	ACTG1	actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	17	81509413	81523847	protein_coding	71	11.4883815421055	13.2603447525626	12.2654795158545	12.9036416458183
ENSG00000184014	-0.613076174652377	7.06026138662451	-2.72846076532549	0.0501691946578009	0.31467294860946	-4.48847288366791	DENND5A	DENN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]	11	9138825	9265959	protein_coding	23258	5.50385330393846	6.25426035098431	5.86733921424114	6.30151064472422
ENSG00000184047	-0.109788474659194	4.88844664419873	-0.625787771308496	0.564058098287839	0.802415609188922	-6.81729150079981	DIABLO	diablo IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:21528]	12	122207394	122226062	protein_coding	56616	5.23720380269312	5.50110865689435	5.52214406255186	5.26289937227556
ENSG00000184056	0.115506052978743	2.94167233258979	0.220157903083422	0.836102125091974	0.935845085269337	-6.5840754507177	VPS33B	VPS33B late endosome and lysosome associated [Source:HGNC Symbol;Acc:HGNC:12712]	15	90998673	91022603	protein_coding	26276	2.74235444275091	2.24193747832148	3.05564165438342	2.96474683328772
ENSG00000184058	2.19883514900484	-2.35533808551774	1.45724531491888	0.215925377761585	0.5485043566446	-4.69097335040883	TBX1	T-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11592]	22	19756703	19783593	protein_coding	6899	0.516441839144474	0.593447477374625	0.24517191761486	0.0455575989526973
ENSG00000184060	-0.855976519100006	-3.58860891632616	-0.431837833885257	0.687240918921558	0.864720182582468	-5.09680376951819	ADAP2	ArfGAP with dual PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16487]	17	30906344	30959945	protein_coding	55803	0.035001657305605	0.0618535999867301	0.281520220189399	0.0611416177826088
ENSG00000184076	-0.137940747208703	5.25572335347168	-0.741221746642798	0.498108491318779	0.761343921306792	-6.77778705903176	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X [Source:HGNC Symbol;Acc:HGNC:30863]	22	29767369	29770413	protein_coding	29796	6.62368118834759	6.89964623055815	6.83420218116021	6.87253644877139
ENSG00000184083	-0.551578881228845	3.72110322333157	-1.87001071331401	0.131862050433802	0.457073631518826	-5.17725357560612	FAM120C	family with sequence similarity 120 member C [Source:HGNC Symbol;Acc:HGNC:16949]	X	54068324	54183281	protein_coding	54954	1.905737517773	2.3447407398466	2.23666006843768	2.04544157280018
ENSG00000184106	-3.69283178719672	-4.75157462695932	-1.42521026097467	0.22439811689756	0.556557027581025	-4.48420091867174	TREML3P	triggering receptor expressed on myeloid cells like 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:30806]	6	41209634	41217947	transcribed_unprocessed_pseudogene	NA	0	0.31368701098238	0.0359827794687039	0.406573675865147
ENSG00000184110	1.00843544541083	8.30132624015894	3.97809979788192	0.01511848749816	0.200633754803359	-2.95084056272473	EIF3C	eukaryotic translation initiation factor 3 subunit C [Source:HGNC Symbol;Acc:HGNC:3279]	16	28688558	28735730	protein_coding	8663	8.29856627484282	7.22664191705987	7.09703996804814	7.42369782197693
ENSG00000184115	1.09254105217715	-5.630234293783	0.443652072346618	0.679331810513201	0.860730325283009	-4.99228630971999		two-pore calcium channel 3 (TPCN3) pseudogene	2	110397406	110423834	transcribed_unprocessed_pseudogene	NA	0.160726611459536	0.151301628880896	0	0
ENSG00000184117	-0.0826758164669004	5.22317067611038	-0.452293217553223	0.673577874137403	0.85894209215906	-6.9689552046707	NIPSNAP1	nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827]	22	29554808	29581327	protein_coding	8508	4.84534336530997	5.10324092793075	5.02591598291708	4.83223422351942
ENSG00000184139	3.58077887461102	-5.41648050336758	2.13366520966162	0.0969406472926517	0.407456004095573	-4.01749753172968	RPL7AP28	ribosomal protein L7a pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:35656]	4	131857343	131857913	transcribed_processed_pseudogene	NA	0.715129000857651	0.40401042362834	0	0
ENSG00000184154	-0.195329879063002	1.94468946001657	-0.412819005971623	0.700073670904216	0.870840304303541	-6.2172372029397	LRRC51	leucine rich repeat containing 51 [Source:HGNC Symbol;Acc:HGNC:55526]	11	72080286	72096895	protein_coding	120356739	2.02832974396525	2.85862578544794	1.95487226405817	2.57195828398234
ENSG00000184156	-2.529160765129	0.672060630515142	-1.77391614241373	0.147771907639307	0.477793878493016	-4.49737577574881	KCNQ3	potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]	8	132120861	132481095	protein_coding	3786	0.0924943245320927	0.351540136584967	0.525945576202922	0.994590585116202
ENSG00000184160	-2.84417466320616	0.140230495230652	-2.22736034609859	0.0870814101294	0.386704780236956	-3.96043457398946	ADRA2C	adrenoceptor alpha 2C [Source:HGNC Symbol;Acc:HGNC:283]	4	3766348	3768526	protein_coding	152	0.276443066067322	1.04479347201708	1.24590510861938	1.68931258089246
ENSG00000184162	-0.386033120010848	2.57822842917371	-0.794665131620557	0.469561726315842	0.743287022514495	-6.10102762709775	NR2C2AP	nuclear receptor 2C2 associated protein [Source:HGNC Symbol;Acc:HGNC:30763]	19	19201409	19203729	protein_coding	126382	3.22308886881311	4.05161789582936	3.27355318743718	3.76522792888268
ENSG00000184163	-1.40035852877331	-1.33626685840912	-1.04463194139587	0.352887379873621	0.664561332667435	-4.98828381813895	C1QTNF12	C1q and TNF related 12 [Source:HGNC Symbol;Acc:HGNC:32308]	1	1242446	1246722	protein_coding	388581	0.575227122021117	1.72509457957277	1.65880740697119	1.02088547052838
ENSG00000184164	-0.474536445725248	5.5106660544121	-2.14081698848603	0.0961462458250656	0.405792981018544	-5.20317191120344	CRELD2	cysteine rich with EGF like domains 2 [Source:HGNC Symbol;Acc:HGNC:28150]	22	49917989	49927544	protein_coding	79174	5.59453129204371	5.98921393380636	6.02325772573576	6.18533011182157
ENSG00000184178	-1.71451790050476	5.59847953715391	-4.01229423514953	0.0149366430980228	0.200407239618532	-2.97739834730635	SCFD2	sec1 family domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30676]	4	52872982	53366072	protein_coding	152579	3.44022601820908	5.48220850986998	5.47818787873712	4.74916673586117
ENSG00000184182	-0.0425275376589909	5.46756418366108	-0.187543353361778	0.860003045399614	0.946369506537941	-7.09561217581352	UBE2F	ubiquitin conjugating enzyme E2 F (putative) [Source:HGNC Symbol;Acc:HGNC:12480]	2	237966827	238045486	protein_coding	140739	6.15979389325136	6.37078648299327	6.34371336767421	6.12198443799607
ENSG00000184185	-2.03190573097432	0.861977393026868	-1.14794907737508	0.314045929442978	0.633793678901603	-5.2286104302005	KCNJ12	potassium inwardly rectifying channel subfamily J member 12 [Source:HGNC Symbol;Acc:HGNC:6258]	17	21376303	21419870	protein_coding	3768	0.263869724840523	0.376408194916717	1.07447255405065	1.30737139916671
ENSG00000184194	-0.217424634239406	3.07372006378589	-0.657935741520844	0.545111094051291	0.791308307502918	-6.35461300596543	GPR173	G protein-coupled receptor 173 [Source:HGNC Symbol;Acc:HGNC:18186]	X	53048789	53080615	protein_coding	54328	2.02318507909607	2.29065559403045	2.38989303320252	2.48275407897502
ENSG00000184203	-0.0662121340043482	5.56284392430232	-0.338456747191369	0.751367099415734	0.896173882383428	-7.05433028931337	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2 [Source:HGNC Symbol;Acc:HGNC:9288]	3	195514428	195543386	protein_coding	5504	4.66737931549388	5.0416519244561	4.95288383838852	4.83072890966257
ENSG00000184205	-0.292695480061503	5.01867560648953	-0.540426103578554	0.617412969164534	0.830308031187631	-6.86153548660739	TSPYL2	TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]	X	53082326	53088541	protein_coding	64061	4.36837675717495	4.83048397280606	5.32528659985311	4.20615432506994
ENSG00000184206	-0.0323527693160379	2.80620361639179	-0.0446728181887082	0.966438992505827	0.989622369184765	-6.52370925872536	GOLGA6L4	golgin A6 family like 4 [Source:HGNC Symbol;Acc:HGNC:27256]	15	84235773	84245358	protein_coding	643707	1.76006676683203	1.61232229975054	2.65712388077226	1.72654308511322
ENSG00000184207	-0.376661870718473	3.65099383643067	-1.27437917493127	0.268872830048159	0.596059399819493	-5.90299289970842	PGP	phosphoglycolate phosphatase [Source:HGNC Symbol;Acc:HGNC:8909]	16	2211593	2214840	protein_coding	283871	2.92701616020072	3.52950726678091	3.11757520092689	3.2215165942276
ENSG00000184208	-0.0894798997531545	4.69923216023504	-0.433605725112625	0.686054316476321	0.864295739666068	-6.90228565713047	C22orf46P	chromosome 22 open reading frame 46, pseudogene [Source:HGNC Symbol;Acc:HGNC:26294]	22	41690628	41698136	transcribed_unitary_pseudogene	NA	3.22517588773857	3.43791908659174	3.4141363450077	3.14558485891531
ENSG00000184209	-0.193909465676724	3.56968943704222	-0.735048826245381	0.501487569335399	0.763722604890414	-6.43843085572454	SNRNP35	small nuclear ribonucleoprotein U11/U12 subunit 35 [Source:HGNC Symbol;Acc:HGNC:30852]	12	123458078	123473154	protein_coding	11066	4.55275411220208	4.76584918778833	4.39499676590922	4.63349538037592
ENSG00000184216	1.016219324662	6.69683219322486	3.25618814178594	0.0293274350303993	0.255778588430633	-3.84038757985966	IRAK1	interleukin 1 receptor associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	X	154010504	154019927	protein_coding	3654	6.76299191812364	5.52619429062305	5.33660320933012	5.91860670090473
ENSG00000184220	-0.185610387262214	4.03201502447683	-0.525812337552923	0.625727868897681	0.834936236110869	-6.68874226607281	CMSS1	cms1 ribosomal small subunit homolog [Source:HGNC Symbol;Acc:HGNC:28666]	3	99817837	100181732	protein_coding	84319	4.41643152844807	4.47165310644513	5.25955293777363	4.47307584225921
ENSG00000184226	-0.215841260470087	1.33364931371835	-0.0970759323174473	0.927306827912347	0.97449240266044	-6.25853038797029	PCDH9	protocadherin 9 [Source:HGNC Symbol;Acc:HGNC:8661]	13	66302834	67230445	protein_coding	5101	0.326130022665888	0.513866656368393	0.0839717115718487	1.62018521507662
ENSG00000184227	2.24123175426202	3.68365037538891	8.12128481772181	0.00104234639274942	0.100033532386592	-0.000243876630544371	ACOT1	acyl-CoA thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:33128]	14	73537143	73543796	protein_coding	641371	5.45770508989012	3.44730134190392	3.7383713924165	3.1155659959216
ENSG00000184232	1.85334018640885	5.07820511170904	2.12452722932197	0.100379594209009	0.413525901086824	-5.22998470853934	OAF	out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]	11	120211032	120230334	protein_coding	220323	6.00668135997318	5.55305454335565	4.49324452965218	3.35712236940631
ENSG00000184254	1.9467985153914	4.4253863619934	2.15389756874022	0.0971096946231401	0.407658318721821	-5.16527180122256	ALDH1A3	aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]	15	100861924	100916628	protein_coding	220	5.0034372257443	4.60529128500922	1.93223469262263	3.1758919744871
ENSG00000184260	-2.09265628385704	-3.49738272694404	-1.2037270218153	0.292502155013798	0.616625141130201	-4.65452935431503	H2AC20	H2A clustered histone 20 [Source:HGNC Symbol;Acc:HGNC:4738]	1	149886918	149887411	protein_coding	8338	0.376984888256297	1.67941478968584	0.775418913869984	1.65754351746355
ENSG00000184271	0.92896036687778	2.7439269098744	2.81283448683866	0.045901077190345	0.30268393822197	-3.99140514905769	POU6F1	POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224]	12	51186936	51218062	protein_coding	5463	2.81571928133804	2.2917010898764	2.21114773190099	2.41254092063843
ENSG00000184277	0.498510850778295	4.56980141226302	2.20636446792387	0.0891904263517737	0.391663352827921	-5.06848268295199	TM2D3	TM2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24128]	15	101621444	101652391	protein_coding	80213	5.37813862449963	4.93875795490576	5.12281735376034	4.97493911916312
ENSG00000184281	-0.0253781275866203	4.47927113617061	-0.0689306553516803	0.948222364833784	0.981942633604653	-6.98987939877301	TSSC4	tumor suppressing subtransferable candidate 4 [Source:HGNC Symbol;Acc:HGNC:12386]	11	2400488	2403878	protein_coding	10078	4.92985924958998	4.69676271157546	5.03815331300227	5.19836359011633
ENSG00000184292	1.44608750653137	0.250241032734115	1.07812883110187	0.34003597162037	0.655553602402851	-5.45222354331957	TACSTD2	tumor associated calcium signal transducer 2 [Source:HGNC Symbol;Acc:HGNC:11530]	1	58575433	58577252	protein_coding	4070	1.34364431961679	1.62434331255081	1.0017114634608	0.243677610388681
ENSG00000184304	-1.15314183534522	5.26128230369025	-6.00544790738728	0.00337537134101174	0.124650187382786	-1.31521611683869	PRKD1	protein kinase D1 [Source:HGNC Symbol;Acc:HGNC:9407]	14	29576479	30191898	protein_coding	5587	3.57757928346352	4.67607086379165	4.44502955010564	4.59837634233369
ENSG00000184307	-1.09890250857047	1.64103254985046	-1.32396099700986	0.253385342747796	0.58206545468731	-5.26098883697646	ZDHHC23	zinc finger DHHC-type palmitoyltransferase 23 [Source:HGNC Symbol;Acc:HGNC:28654]	3	113947901	113965401	protein_coding	254887	0.674817665365918	1.85440983873858	1.23338253763978	0.918117517012417
ENSG00000184313	0.19938263658584	-3.54231780806539	0.106317459322435	0.920246830167692	0.971173731622041	-5.24980674777013	MROH7	maestro heat like repeat family member 7 [Source:HGNC Symbol;Acc:HGNC:24802]	1	54641754	54710266	protein_coding	374977	0.0377490873202807	0.0192549833306898	0.18814262171947	0.0184575649237848
ENSG00000184319	-0.237789261165644	5.04781409447649	-0.83357785457387	0.449578731925025	0.731947073607718	-6.66818579994677	RPL23AP82	ribosomal protein L23a pseudogene 82 [Source:HGNC Symbol;Acc:HGNC:33730]	22	50798655	50799123	transcribed_unprocessed_pseudogene	NA	5.77834561014582	5.98283725335423	6.28895478738075	6.27763942591985
ENSG00000184343	-2.10778952380209	-1.39347174737236	-1.28098268402905	0.266759069633033	0.594144378772572	-4.76203168204304	SRPK3	SRSF protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:11402]	X	153781001	153785768	protein_coding	26576	0.170212229460702	0.839860449172713	0.789553154639856	0.803871764633566
ENSG00000184347	2.1878399728137	8.54944071767722	8.77948271603785	0.000764444577114169	0.100033532386592	0.353081997555164	SLIT3	slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087]	5	168661740	169301139	protein_coding	6586	8.10031008395299	6.33711492971656	5.78304219980429	5.99422197023387
ENSG00000184349	0.642235408371532	2.85004223235788	0.879689419809233	0.428150715626925	0.71741275880973	-6.27169210527138	EFNA5	ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]	5	107376894	107670937	protein_coding	1946	2.48475530246647	2.7184964357865	1.24030639067249	2.58319652337795
ENSG00000184357	-2.13007973681485	-5.27422526415455	-0.717960095934654	0.510929909650077	0.769600802492977	-4.83975621153762	H1-5	H1.5 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4719]	6	27866792	27867588	protein_coding	3009	0	0.593565079848549	0.383935934416833	0
ENSG00000184363	-2.98238028717267	0.0245202347851794	-1.93137475534537	0.122665314574955	0.445075898806063	-4.22872598835315	PKP3	plakophilin 3 [Source:HGNC Symbol;Acc:HGNC:9025]	11	392614	404908	protein_coding	11187	0.319860674962598	2.07148535968313	0.821622058980987	1.6088797201544
ENSG00000184368	-0.276367968747363	-0.0313894797410279	-0.313620035612166	0.768864868214884	0.903350415982801	-5.8570371682002	MAP7D2	MAP7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25899]	X	20006713	20117065	protein_coding	256714	0.460185819817442	0.668104597790982	0.285771501526552	0.861410728315492
ENSG00000184371	0.79445551110975	6.65590713493053	1.47942540733692	0.212671066405584	0.546116223668527	-5.99755198338662	CSF1	colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]	1	109910242	109930993	protein_coding	1435	6.35989585140488	6.02480328930491	4.74595489712202	5.80637976868002
ENSG00000184374	-1.69480835740104	-1.70698167696882	-0.608773269058997	0.574661293437055	0.809151276569379	-5.19696409805612	COLEC10	collectin subfamily member 10 [Source:HGNC Symbol;Acc:HGNC:2220]	8	118995452	119108455	protein_coding	10584	0.0770816268604657	1.20955130959994	0.224131674946727	0.0751560779862812
ENSG00000184378	0.447928456864474	1.65566917985053	1.02935340414624	0.359236145442847	0.669272557922869	-5.74834046443994	ACTRT3	actin related protein T3 [Source:HGNC Symbol;Acc:HGNC:24022]	3	169765610	169769665	protein_coding	84517	2.37902979063777	2.17773190371043	2.20427533698958	1.90651544612634
ENSG00000184381	1.03369306981172	2.57416418868207	3.14266737801917	0.032791090550045	0.26473495222983	-3.58661485953881	PLA2G6	phospholipase A2 group VI [Source:HGNC Symbol;Acc:HGNC:9039]	22	38111495	38214778	protein_coding	8398	3.55711571260601	2.85861424899865	2.86050519337602	2.43877881421488
ENSG00000184384	-0.251703283388805	5.46763602079179	-1.11871785284787	0.32348956075854	0.640481494789537	-6.43462516211514	MAML2	mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259]	11	95976598	96343195	protein_coding	84441	3.26379597782628	3.87713544160267	3.30423284352602	3.45389798966683
ENSG00000184402	-0.0325430577903036	3.89522953160008	-0.111022995438781	0.916734542414011	0.969591917035199	-6.84077797086469	SS18L1	SS18L1 subunit of BAF chromatin remodeling complex [Source:HGNC Symbol;Acc:HGNC:15592]	20	62143769	62182514	protein_coding	26039	2.8539299960743	2.92717283939931	3.03243184902945	2.76084239589589
ENSG00000184408	6.0336023322676	-0.277666568304561	4.65540896303769	0.00926405460311834	0.167957572153736	-2.01736865296569	KCND2	potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238]	7	120273175	120750337	protein_coding	3751	2.71271748551288	0.826229152397335	0.0137995340929623	0.0772976972335755
ENSG00000184428	1.08092784233142	3.59483343656425	4.03638012716591	0.0143796733376204	0.1977569433754	-2.89514752274836	TOP1MT	DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]	8	143304384	143359979	protein_coding	116447	4.36109962476703	3.31775570825711	3.48115412221434	3.5736458546091
ENSG00000184432	-0.339558179268113	8.16727447850329	-1.501087522061	0.204844535397892	0.538540587229196	-5.8879229771674	COPB2	COPI coat complex subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:2232]	3	139353942	139389736	protein_coding	9276	7.11029739049674	7.37178497165855	7.43793865575068	7.53272080597976
ENSG00000184436	0.0901343098053067	3.46882555866768	0.287581909931984	0.78738690776392	0.912593139662603	-6.70668610291191	THAP7	THAP domain containing 7 [Source:HGNC Symbol;Acc:HGNC:23190]	22	20999104	21002196	protein_coding	80764	4.29882801285104	4.49371515083155	3.96678869701802	4.03626884377099
ENSG00000184445	-2.01710573277928	4.29586813192382	-1.77599049705782	0.14992058374447	0.48071380044766	-5.22288687464915	KNTC1	kinetochore associated 1 [Source:HGNC Symbol;Acc:HGNC:17255]	12	122527246	122626396	protein_coding	9735	1.68670669178192	4.52555169066003	2.89990994166371	3.66709098574241
ENSG00000184451	1.19046957105628	0.402614857019476	2.20641712739471	0.0891850665423505	0.391663352827921	-4.26015673798713	CCR10	C-C motif chemokine receptor 10 [Source:HGNC Symbol;Acc:HGNC:4474]	17	42678889	42683917	protein_coding	2826	1.74842344763911	1.55489332028816	0.873769897175983	0.989391184409919
ENSG00000184465	-0.297208425965993	3.75906302375499	-0.901540606137934	0.416300084558014	0.711252133332899	-6.3369998092089	WDR27	WD repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:21248]	6	169457211	169702729	protein_coding	253769	3.23571419498416	3.40403659114962	3.38793625098016	3.96635958597249
ENSG00000184470	-0.677111426881362	4.06771181467478	-2.5639971655602	0.0598623169357084	0.336348553024203	-4.40247309729424	TXNRD2	thioredoxin reductase 2 [Source:HGNC Symbol;Acc:HGNC:18155]	22	19875517	19941820	protein_coding	10587	3.6411257598287	4.28831477861428	4.62470727242819	4.53592902214082
ENSG00000184481	0.871915167340652	3.60125600259907	2.50355934388414	0.0639469148025313	0.345183020577897	-4.5502910332738	FOXO4	forkhead box O4 [Source:HGNC Symbol;Acc:HGNC:7139]	X	71095851	71103535	protein_coding	4303	3.48219530936243	2.80569796309183	3.19465616753614	2.80400129544262
ENSG00000184486	-2.54734580411302	-2.20193667572371	-1.68650845556234	0.164005762783934	0.49643069859533	-4.34350298127944	POU3F2	POU class 3 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9215]	6	98834574	98839458	protein_coding	5454	0.0243920249203734	0.0990850976258965	0.197703126204154	0.17990590613271
